name,count_københavn,count_sjælland,count_bornholm,count_lolland-falster,count_fyn,count_østjylland,count_nordjylland,count_vestjylland,count_sydjylland,count_andet,count_udland,count_danmark
Poul-Erik,356,192,25,25,106,329,43,110,31,0,11,1230
Bertram,485,194,9,17,69,219,15,150,30,6,28,1222
Stephan,310,178,12,14,83,261,47,89,78,7,130,1209
Asmus,113,42,0,6,50,149,17,78,686,25,39,1206
Sophus,421,187,0,28,107,215,39,42,80,46,34,1203
Frands,123,152,0,24,79,399,92,221,52,33,24,1202
Ronald,221,106,19,24,120,282,61,104,27,10,222,1196
Robin,383,194,13,20,78,180,45,64,67,0,137,1184
Kay,520,113,8,25,76,253,43,43,23,21,58,1183
Ingvar,247,151,34,68,82,300,67,48,17,23,138,1175
Reinhold,323,190,0,56,93,195,31,79,61,15,112,1157
Villads,344,194,9,10,55,214,55,77,35,10,149,1152
Aske,328,211,8,19,107,324,29,68,44,0,13,1151
Eric,339,80,0,17,55,117,21,17,20,12,469,1149
Kenny,342,144,52,17,82,237,35,106,105,0,24,1148
Godtfred,213,186,21,46,102,267,130,113,30,30,10,1148
Kåre,312,178,8,19,101,277,44,87,38,0,73,1138
Felix,503,167,0,29,70,132,23,32,24,10,139,1132
Matias,225,234,15,26,89,298,69,92,27,0,49,1125
Thyge,205,191,19,38,101,323,50,121,46,19,11,1124
Pavia,19,0,0,0,6,18,5,5,0,0,1055,1118
Nichlas,227,273,18,25,57,293,86,111,14,0,12,1116
